budget,original_language,viewercount,release_date,revenue,runtime,vote_count,vote_average,English,Français,Español,Deutsch,Pусский,Drama,Comedy,Thriller,Action,Romance,duringcreditsstinger,woman director,based on novel,independent film,aftercreditsstinger,Warner Bros.,Universal Pictures,Paramount Pictures,Columbia Pictures,Twentieth Century Fox Film Corporation,United States of America,United Kingdom,Germany,France,Canada,hasBudget,hasRevenue,voteCountCategory,runtimeCategory,spoken_languages_count,genres_count,keywords_count,production_companies_count,production_countries_count,original_title_tfidf_0,original_title_tfidf_1,original_title_tfidf_2,original_title_tfidf_3,original_title_tfidf_4,original_title_tfidf_5,original_title_tfidf_6,original_title_tfidf_7,original_title_tfidf_8,original_title_tfidf_9,overview_tfidf_0,overview_tfidf_1,overview_tfidf_2,overview_tfidf_3,overview_tfidf_4,overview_tfidf_5,overview_tfidf_6,overview_tfidf_7,overview_tfidf_8,overview_tfidf_9,tagline_tfidf_0,tagline_tfidf_1,tagline_tfidf_2,tagline_tfidf_3,tagline_tfidf_4,tagline_tfidf_5,tagline_tfidf_6,tagline_tfidf_7,tagline_tfidf_8,tagline_tfidf_9
0.2227083836885543,-0.14498858316647356,-0.5711951979642161,0.41593052504819944,-0.5427964190122981,1.394795132122721,-0.5564323551573855,6.4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,3,-0.5384166249499739,-0.5743887607107873,1.0729099992604219,-0.5040789791503845,-0.505250731672439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6165529098551027,-0.14498858316647356,0.11787021853831643,1.1346732372113728,-0.40222195057015653,-0.2282312040970468,0.303639229469984,6.8,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,3,2,1.5288583254264898,-1.4746298353884988,-0.789920026117081,0.38449179674173767,0.7018695305544024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2227083836885543,-0.14498858316647356,-0.5369873690102971,-0.5469340484107296,-0.5046043328310453,-0.1804951353847007,-0.5001227357154142,6.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,2,2,0.4952208502382579,1.226093388644636,-0.6346841906689558,-0.059793591204323385,0.7018695305544024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6525212510069738,-0.14498858316647356,0.46574837958358917,1.1504757684113214,-0.3174164386600627,-0.46691154765877735,0.4008311753561262,6.8,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3,1,-0.5384166249499739,-0.5743887607107873,-0.013740848876454756,-0.059793591204323385,-0.505250731672439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.6303495834097591,-0.14498858316647356,0.1589653243913643,0.23256667164190084,-0.26660092207929076,-0.8010640286452001,-0.07664354292579462,5.4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,3,1,-0.5384166249499739,-0.5743887607107873,1.2281458347085472,1.2730625726338598,-0.505250731672439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44444892037067885,0.0,0.8958041957823919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.5925740157538554,-0.14498858316647356,-0.5956882881653358,0.3608941232828617,-0.4930621998189891,-0.9442722347822384,-0.5764878360545259,5.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,-0.5384166249499739,-0.5743887607107873,-1.2556275324614568,-0.9483643670964454,0.7018695305544024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5247137671517346,0.4210279368290788,0.5226555311341191,0.0,0.0,0.5236813293843844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.3767639688426293,-0.14498858316647356,0.013117614184659452,-0.533583634121118,-0.18034266254761966,-0.08502299796000846,-0.27642698724730913,6.3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,2,-0.5384166249499739,0.3258523139669243,3.556683366430426,-0.5040789791503845,-0.505250731672439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6301033925473432,0.505592092224436,0.0,0.0,0.5893609683211523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7262651598147485,-0.14498858316647356,0.8970823882965913,1.056750410949558,0.6076420870851019,0.965170513711606,0.5535613760343496,6.1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,3,3,-0.5384166249499739,1.226093388644636,-0.16897668432458,1.2730625726338598,3.1161100550080856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36896064559160785,0.8416648301725103,0.0,0.0,0.39429475732667724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.2808483924376399,3.956530206328724,0.7407660148279908,0.13012267627671767,0.7896601081063199,0.4400737578757988,0.9168741261325479,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,-0.5384166249499739,0.3258523139669243,0.2967308220197957,0.8287771846877987,-0.505250731672439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.8563418508675762,-0.14498858316647356,-0.3653373473543683,0.34754370899325004,-0.5694776940771128,-0.5623836850834696,-0.5518041672580454,5.4,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0.4952208502382579,1.226093388644636,-0.32421251977270527,0.8287771846877987,3.1161100550080856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5958121807691157,0.0,0.0,0.0,0.5791911184360841,0.0,0.0,0.0,0.0,0.5563681277462869,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.7364473803613395,-0.14498858316647356,-0.4871958702768354,-1.7258573674137816,-0.5694776940771128,-0.9920083034945846,-0.5626032723565056,5.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,-0.5384166249499739,-0.5743887607107873,0.2967308220197957,-0.059793591204323385,0.7018695305544024,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.1129961337289085,9.229911507108264,-0.0294760179481943,-0.06086998529507327,0.45776022094485935,-0.5146476163711234,-0.1290963391183158,7.2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,-0.5384166249499739,1.226093388644636,-0.6346841906689558,-0.5040789791503845,-0.505250731672439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7289828166777724,0.0,0.6845319955915437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7688809034855035,0.0,0.6393920207942198,0.0,0.0,0.0
-0.01708055732391913,-0.14498858316647356,-0.3245602537652092,0.6641392478611831,-0.34167053608201103,-0.8488000973575462,-0.5039795589648643,4.6,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,2,1,-0.5384166249499739,-1.4746298353884988,-0.16897668432458,0.8287771846877987,0.7018695305544024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0619696772322114,-0.14498858316647356,-0.38882993552313544,-0.5646437816520511,0.4611350060871986,-0.8010640286452001,-0.08281446012491477,5.3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3,1,-0.5384166249499739,0.3258523139669243,-0.16897668432458,-0.5040789791503845,-0.505250731672439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6165529098551027,-0.14498858316647356,-0.20595601972523037,0.970653861653287,-0.4444698024082253,0.965170513711606,0.20490455428406176,7.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3,3,-0.5384166249499739,-1.4746298353884988,-0.4794483552208305,-0.5040789791503845,-0.505250731672439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.8563418508675762,-0.14498858316647356,-0.47753641476886477,1.2019702235283947,-0.5694776940771128,-0.323703341521739,-0.5741737421048559,5.5,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,-0.5384166249499739,-0.5743887607107873,-1.1003916970133314,-0.059793591204323385,-0.505250731672439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5427803001961207,0.0,0.0,0.42504210713397156,0.527638640636466,0.4963126210257248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.7004790392094684,-0.14498858316647356,-0.5288489449913588,0.2786119780693369,-0.43693426042965544,0.6787541014375293,-0.5001227357154142,7.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,2,3,1.5288583254264898,0.3258523139669243,1.8490891765010482,5.71591645209447,7.944591103915451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6165529098551027,-0.14498858316647356,-0.6063969377150679,-0.3186147183149224,-0.5694776940771128,-1.0874804409192769,-0.579573294654086,6.2,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,-0.5384166249499739,0.3258523139669243,-0.32421251977270527,-0.059793591204323385,0.7018695305544024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.4598590873569455,-0.14498858316647356,0.5460253516029147,0.43255042855159354,1.586022685967777,0.1536573456017221,0.38617524700821587,5.8,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,3,2,2.562495800614722,-0.5743887607107873,0.14149498657167048,0.38449179674173767,0.7018695305544024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.5415475592571581,-0.14498858316647356,0.016596598876419733,0.23828827776602013,0.6003948872160555,-0.9442722347822384,-0.13526725631743594,5.9,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3,1,-0.5384166249499739,-1.4746298353884988,0.9176741638122967,-0.059793591204323385,-0.505250731672439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7078027820827242,0.0,0.0,0.0,0.0,0.7064100945456228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.7364473803613395,-0.14498858316647356,-0.6789905184814303,1.1066101214597401,-0.5645746853310392,-0.5146476163711234,-0.6073424220501267,3.9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,-0.5384166249499739,0.3258523139669243,-0.9451558615652063,-0.9483643670964454,-0.505250731672439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3608220290824152,0.0,0.3302255241179368,0.4099352598826945,0.0,0.7698776846063214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4624973247010278,-0.14498858316647356,0.39967540113330763,0.6657739924680743,0.31223673664614554,-0.6101197537958157,0.2465582453781227,5.9,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,3,1,0.4952208502382579,-1.4746298353884988,2.1595608473972985,-0.059793591204323385,-0.505250731672439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.3767639688426293,-0.14498858316647356,-0.07572169923795714,0.35108565564151434,-0.08220864462135444,-0.6578558225081618,-0.32502296019038024,5.8,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,1,-0.5384166249499739,0.3258523139669243,-0.4794483552208305,-0.059793591204323385,-0.505250731672439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6810606690042446,0.0,0.0,0.0,0.0,0.0,0.0,0.732226990171416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6884895921588448,-0.14498858316647356,-0.4867048826185467,0.639345621323333,-0.5692084960213726,-0.08502299796000846,-0.5626032723565056,6.0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,2,0.4952208502382579,0.3258523139669243,-0.9451558615652063,-0.5040789791503845,-0.505250731672439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5566056746019844,-0.14498858316647356,-0.33404988104524186,-0.06086998529507327,-0.43416301677237856,0.48780982658814487,-0.5132359347635446,6.7,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,2,2.562495800614722,-0.5743887607107873,-0.9451558615652063,-0.5040789791503845,-0.505250731672439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5308136189395456,0.4541845348329715,0.0,0.0,0.5160057876591791,0.0,0.0,0.0,0.0,0.4956726110741751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.4726795452476187,-0.14498858316647356,0.5527407813371299,0.5843092195579952,-0.29267419682014006,-0.8010640286452001,0.7055202120626831,7.7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,3,1,0.4952208502382579,-0.5743887607107873,0.2967308220197957,1.2730625726338598,0.7018695305544024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6774756608886143,0.0,0.0,0.0,0.7355451916120012,0.0,0.0
1.373695300548427,-0.14498858316647356,3.368341023993807,-0.16058940631543772,4.476354981502394,3.2565018119042195,6.095816385494126,8.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,5,3,-0.5384166249499739,0.3258523139669243,1.2281458347085472,-0.059793591204323385,0.7018695305544024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.01708055732391913,-0.14498858316647356,0.09809131648470987,1.060837272466786,-0.4680911211014477,0.01044913946468376,-0.1908055111095172,5.5,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3,2,-0.5384166249499739,1.226093388644636,-0.9451558615652063,0.8287771846877987,-0.505250731672439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3017586182446848,-0.14498858316647356,0.4749598982952485,0.4826825964962576,0.597906021247432,0.1536573456017221,0.1894772612862614,5.5,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,3,2,0.4952208502382579,-0.5743887607107873,0.6072024929160462,0.38449179674173767,-0.505250731672439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.8563418508675762,-0.14498858316647356,-0.520838575019116,-0.03416915671585,-0.5694776940771128,-0.2282312040970468,-0.3350507006389505,5.8,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,2,-0.5384166249499739,-1.4746298353884988,0.14149498657167048,1.2730625726338598,-0.505250731672439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.25686949833639255,-0.14498858316647356,-0.27724893003538476,-1.6550184344484953,-0.1072759647708009,-0.7533279599328541,-0.3844180382319116,5.6,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,2,1,1.5288583254264898,0.3258523139669243,0.14149498657167048,-0.9483643670964454,-0.505250731672439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.4624973247010278,-0.14498858316647356,3.3708277011621153,-0.9022185429750882,3.3563006424577058,1.5380033382597593,5.495694687879692,8.2,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,5,3,-0.5384166249499739,0.3258523139669243,1.6938533410529228,-0.9483643670964454,-0.505250731672439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3425357629577449,0.8504338807986961,0.0,0.39928869942013734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6962168932843155,0.0,0.0,0.0,0.717831482665351
-0.5206373334501133,-0.14498858316647356,-0.6502755935425697,0.9006323009914464,-0.4268095054443463,0.29686555173876045,-0.5911437644024363,5.8,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,2,0.4952208502382579,-0.5743887607107873,-0.9451558615652063,0.38449179674173767,-0.505250731672439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4114721057288389,0.0,0.0,0.3222168726142873,0.0,0.7524915668437657,0.0,0.40077853615027537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3497164064471794,-0.14498858316647356,1.2114339928561737,0.9477674371568099,1.1946832392288684,-0.5623836850834696,2.075463830267354,5.2,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,4,1,0.4952208502382579,-0.5743887607107873,-0.16897668432458,2.605918736472043,-0.505250731672439,0.0,0.6674810089784211,0.0,0.7446268210675391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6599792401703675,0.0,0.0,0.0,0.0,0.0,0.7512838362058274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0701464801207368,9.229911507108264,-0.28985630073981367,0.49221860670312306,0.1706583461482568,1.9198918879585283,-0.4607831385710233,7.1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,0.4952208502382579,0.3258523139669243,0.6072024929160462,-0.059793591204323385,-0.505250731672439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.2808483924376399,-0.14498858316647356,0.31601887706826465,-0.5611018350037869,0.4286264512973294,0.48780982658814487,0.029033414109137772,6.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3,2,-0.5384166249499739,-0.5743887607107873,-0.789920026117081,0.38449179674173767,-0.505250731672439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3419570381377329,0.0,0.39929595451313166,0.0,0.850663343971936,0.0,0.0,0.0,0.0,0.0,0.7360106438508021,0.0,0.0,0.6769699639853513,0.0,0.0,0.0
-0.4487006511463713,-0.14498858316647356,-0.3530452574108614,-0.48045443439715324,-0.3938390207348322,-1.3738968531933535,-0.46618269112025346,5.9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,2,1,-0.5384166249499739,-1.4746298353884988,-0.32421251977270527,-0.5040789791503845,-0.505250731672439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5823917952072645,-0.14498858316647356,-0.09938453129815722,-0.23033850954279647,0.03957978584791275,-0.2759672728093929,-0.31036703184246994,6.1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,2,2,0.4952208502382579,1.226093388644636,-0.6346841906689558,1.2730625726338598,1.9089897927812438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.25686949833639255,-0.14498858316647356,-0.4127011337553057,1.1959761599697936,-0.42527349913998136,0.48780982658814487,-0.3273370541400503,6.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,2,0.4952208502382579,-0.5743887607107873,-0.32421251977270527,0.38449179674173767,0.7018695305544024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.496658439348866,-0.14498858316647356,-0.6174586637135131,0.5358117962202222,-0.5676420422170704,-0.3714394102340851,-0.578801930004196,6.4,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,2,-0.5384166249499739,-0.5743887607107873,-1.1003916970133314,-0.9483643670964454,-0.505250731672439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5649243579188763,0.0,0.5170206560147121,0.0,0.0,0.0,0.6430786196757455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5446162275513607,-0.14498858316647356,-0.6814755923762581,-0.728663157210137,-0.5127873213811219,-0.8965361660698924,-0.6158274331989169,4.8,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,-0.5384166249499739,0.3258523139669243,-0.4794483552208305,-0.5040789791503845,-0.505250731672439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.8563418508675762,-0.14498858316647356,-0.6759251486573982,0.23311158651086458,-0.5694776940771128,-0.08502299796000846,-0.6073424220501267,6.1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0.4952208502382579,-0.5743887607107873,-1.1003916970133314,-0.5040789791503845,-0.505250731672439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343362565311814,0.0,0.0,0.4967380338049636,0.0,0.0,0.0,0.0,0.0,0.5923418265001941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.8563418508675762,-0.14498858316647356,-0.6521777290759752,-0.2924588046046629,-0.5694776940771128,-1.0397443722069306,-0.6104278806496868,6.4,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.4952208502382579,-0.5743887607107873,-1.2556275324614568,-0.9483643670964454,-0.505250731672439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10281391318231758,-0.14498858316647356,0.5507865394156071,0.7507807120264178,-0.0045830504384715655,-0.2759672728093929,0.7610584668547644,6.5,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,3,2,-0.5384166249499739,0.3258523139669243,-0.16897668432458,0.38449179674173767,0.7018695305544024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7270054608665343,0.6866316770075775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
